Maker,Maker_Group,Month,Registerations,State,Month_Num,Is_DEA,Annual_Total
MANISH EV INTERNATIONAL PRIVATE LIMITED,Others,JUN,2,Bihar,6,0,26
MANISH EV INTERNATIONAL PRIVATE LIMITED,Others,JUL,3,Bihar,7,0,26
MANISH EV INTERNATIONAL PRIVATE LIMITED,Others,AUG,0,Bihar,8,0,26
MANISH EV INTERNATIONAL PRIVATE LIMITED,Others,SEP,0,Bihar,9,0,26
MANISH EV INTERNATIONAL PRIVATE LIMITED,Others,OCT,1,Bihar,10,0,26
MANISH EV INTERNATIONAL PRIVATE LIMITED,Others,NOV,0,Bihar,11,0,26
MANISH EV INTERNATIONAL PRIVATE LIMITED,Others,DEC,4,Bihar,12,0,26
MANITA CITY MOTORS LLP,Others,JAN,11,Bihar,1,0,47
MANITA CITY MOTORS LLP,Others,FEB,2,Bihar,2,0,47
MANITA CITY MOTORS LLP,Others,MAR,7,Bihar,3,0,47
MANITA CITY MOTORS LLP,Others,APR,3,Bihar,4,0,47
MANITA CITY MOTORS LLP,Others,MAY,1,Bihar,5,0,47
MANITA CITY MOTORS LLP,Others,JUN,5,Bihar,6,0,47
MANITA CITY MOTORS LLP,Others,JUL,3,Bihar,7,0,47
MANITA CITY MOTORS LLP,Others,AUG,6,Bihar,8,0,47
MANITA CITY MOTORS LLP,Others,SEP,3,Bihar,9,0,47
MANITA CITY MOTORS LLP,Others,OCT,1,Bihar,10,0,47
MANITA CITY MOTORS LLP,Others,NOV,2,Bihar,11,0,47
MANITA CITY MOTORS LLP,Others,DEC,3,Bihar,12,0,47
METAL PRESSING & ENGG WORKS,Others,JAN,0,Bihar,1,0,5
METAL PRESSING & ENGG WORKS,Others,FEB,0,Bihar,2,0,5
METAL PRESSING & ENGG WORKS,Others,MAR,0,Bihar,3,0,5
METAL PRESSING & ENGG WORKS,Others,APR,0,Bihar,4,0,5
METAL PRESSING & ENGG WORKS,Others,MAY,0,Bihar,5,0,5
METAL PRESSING & ENGG WORKS,Others,JUN,0,Bihar,6,0,5
METAL PRESSING & ENGG WORKS,Others,JUL,0,Bihar,7,0,5
METAL PRESSING & ENGG WORKS,Others,AUG,0,Bihar,8,0,5
METAL PRESSING & ENGG WORKS,Others,SEP,0,Bihar,9,0,5
METAL PRESSING & ENGG WORKS,Others,OCT,0,Bihar,10,0,5
METAL PRESSING & ENGG WORKS,Others,NOV,0,Bihar,11,0,5
METAL PRESSING & ENGG WORKS,Others,DEC,5,Bihar,12,0,5
MINI METRO EV L.L.P,Others,JAN,80,Bihar,1,0,982
MINI METRO EV L.L.P,Others,FEB,55,Bihar,2,0,982
MINI METRO EV L.L.P,Others,MAR,65,Bihar,3,0,982
MINI METRO EV L.L.P,Others,APR,53,Bihar,4,0,982
MINI METRO EV L.L.P,Others,MAY,47,Bihar,5,0,982
MINI METRO EV L.L.P,Others,JUN,55,Bihar,6,0,982
MINI METRO EV L.L.P,Others,JUL,68,Bihar,7,0,982
MINI METRO EV L.L.P,Others,AUG,106,Bihar,8,0,982
MINI METRO EV L.L.P,Others,SEP,64,Bihar,9,0,982
MINI METRO EV L.L.P,Others,OCT,158,Bihar,10,0,982
MINI METRO EV L.L.P,Others,NOV,107,Bihar,11,0,982
MINI METRO EV L.L.P,Others,DEC,124,Bihar,12,0,982
M K BROTHERS,Others,JAN,5,Bihar,1,0,16
M K BROTHERS,Others,FEB,2,Bihar,2,0,16
M K BROTHERS,Others,MAR,3,Bihar,3,0,16
M K BROTHERS,Others,APR,2,Bihar,4,0,16
M K BROTHERS,Others,MAY,0,Bihar,5,0,16
M K BROTHERS,Others,JUN,0,Bihar,6,0,16
M K BROTHERS,Others,JUL,2,Bihar,7,0,16
M K BROTHERS,Others,AUG,1,Bihar,8,0,16
M K BROTHERS,Others,SEP,0,Bihar,9,0,16
M K BROTHERS,Others,OCT,0,Bihar,10,0,16
M K BROTHERS,Others,NOV,0,Bihar,11,0,16
M K BROTHERS,Others,DEC,1,Bihar,12,0,16
M.K. ENTERPRISES,Others,JAN,0,Bihar,1,0,15
M.K. ENTERPRISES,Others,FEB,3,Bihar,2,0,15
M.K. ENTERPRISES,Others,MAR,5,Bihar,3,0,15
M.K. ENTERPRISES,Others,APR,1,Bihar,4,0,15
M.K. ENTERPRISES,Others,MAY,2,Bihar,5,0,15
M.K. ENTERPRISES,Others,JUN,1,Bihar,6,0,15
M.K. ENTERPRISES,Others,JUL,0,Bihar,7,0,15
M.K. ENTERPRISES,Others,AUG,2,Bihar,8,0,15
M.K. ENTERPRISES,Others,SEP,0,Bihar,9,0,15
M.K. ENTERPRISES,Others,OCT,0,Bihar,10,0,15
M.K. ENTERPRISES,Others,NOV,1,Bihar,11,0,15
M.K. ENTERPRISES,Others,DEC,0,Bihar,12,0,15
MLR AUTO LTD,Others,JAN,7,Bihar,1,0,119
MLR AUTO LTD,Others,FEB,15,Bihar,2,0,119
MLR AUTO LTD,Others,MAR,12,Bihar,3,0,119
MLR AUTO LTD,Others,APR,13,Bihar,4,0,119
MLR AUTO LTD,Others,MAY,7,Bihar,5,0,119
MLR AUTO LTD,Others,JUN,6,Bihar,6,0,119
MLR AUTO LTD,Others,JUL,5,Bihar,7,0,119
MLR AUTO LTD,Others,AUG,4,Bihar,8,0,119
MLR AUTO LTD,Others,SEP,6,Bihar,9,0,119
MLR AUTO LTD,Others,OCT,14,Bihar,10,0,119
MLR AUTO LTD,Others,NOV,17,Bihar,11,0,119
MLR AUTO LTD,Others,DEC,13,Bihar,12,0,119
MOHAN GENERAL TRADING COMPANY,Others,JAN,0,Bihar,1,0,1
MOHAN GENERAL TRADING COMPANY,Others,FEB,0,Bihar,2,0,1
MOHAN GENERAL TRADING COMPANY,Others,MAR,0,Bihar,3,0,1
MOHAN GENERAL TRADING COMPANY,Others,APR,0,Bihar,4,0,1
MOHAN GENERAL TRADING COMPANY,Others,MAY,0,Bihar,5,0,1
MOHAN GENERAL TRADING COMPANY,Others,JUN,0,Bihar,6,0,1
MOHAN GENERAL TRADING COMPANY,Others,JUL,0,Bihar,7,0,1
MOHAN GENERAL TRADING COMPANY,Others,AUG,0,Bihar,8,0,1
MOHAN GENERAL TRADING COMPANY,Others,SEP,0,Bihar,9,0,1
MOHAN GENERAL TRADING COMPANY,Others,OCT,1,Bihar,10,0,1
MOHAN GENERAL TRADING COMPANY,Others,NOV,0,Bihar,11,0,1
MOHAN GENERAL TRADING COMPANY,Others,DEC,0,Bihar,12,0,1
MOVE STONE SERVICES PVT LTD,Others,JAN,20,Bihar,1,0,255
MOVE STONE SERVICES PVT LTD,Others,FEB,23,Bihar,2,0,255
MOVE STONE SERVICES PVT LTD,Others,MAR,26,Bihar,3,0,255
MOVE STONE SERVICES PVT LTD,Others,APR,13,Bihar,4,0,255
MOVE STONE SERVICES PVT LTD,Others,MAY,18,Bihar,5,0,255
MOVE STONE SERVICES PVT LTD,Others,JUN,8,Bihar,6,0,255
MOVE STONE SERVICES PVT LTD,Others,JUL,27,Bihar,7,0,255
MOVE STONE SERVICES PVT LTD,Others,AUG,26,Bihar,8,0,255
MOVE STONE SERVICES PVT LTD,Others,SEP,6,Bihar,9,0,255
MOVE STONE SERVICES PVT LTD,Others,OCT,29,Bihar,10,0,255
MOVE STONE SERVICES PVT LTD,Others,NOV,32,Bihar,11,0,255
MOVE STONE SERVICES PVT LTD,Others,DEC,27,Bihar,12,0,255
M/S SHRIRAM AUTO TECH PVT LTD,Others,JAN,23,Bihar,1,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,FEB,23,Bihar,2,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,MAR,21,Bihar,3,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,APR,23,Bihar,4,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,MAY,39,Bihar,5,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,JUN,22,Bihar,6,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,JUL,12,Bihar,7,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,AUG,14,Bihar,8,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,SEP,11,Bihar,9,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,OCT,13,Bihar,10,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,NOV,29,Bihar,11,0,240
M/S SHRIRAM AUTO TECH PVT LTD,Others,DEC,10,Bihar,12,0,240
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,JAN,0,Bihar,1,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,FEB,8,Bihar,2,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,MAR,8,Bihar,3,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,APR,2,Bihar,4,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,MAY,0,Bihar,5,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,JUN,3,Bihar,6,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,JUL,2,Bihar,7,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,AUG,1,Bihar,8,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,SEP,0,Bihar,9,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,OCT,5,Bihar,10,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,NOV,4,Bihar,11,0,35
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,Others,DEC,2,Bihar,12,0,35
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,JAN,0,Bihar,1,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,FEB,0,Bihar,2,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,MAR,0,Bihar,3,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,APR,0,Bihar,4,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,MAY,0,Bihar,5,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,JUN,0,Bihar,6,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,JUL,0,Bihar,7,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,AUG,0,Bihar,8,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,SEP,0,Bihar,9,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,OCT,0,Bihar,10,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,NOV,0,Bihar,11,0,3
NAVYABHARAT EVYAN MOTORS PVT LTD,Others,DEC,3,Bihar,12,0,3
NEELAM CYCLE,YC,JAN,0,Bihar,1,0,1
NEELAM CYCLE,YC,FEB,0,Bihar,2,0,1
NEELAM CYCLE,YC,MAR,0,Bihar,3,0,1
NEELAM CYCLE,YC,APR,1,Bihar,4,0,1
NEELAM CYCLE,YC,MAY,0,Bihar,5,0,1
NEELAM CYCLE,YC,JUN,0,Bihar,6,0,1
NEELAM CYCLE,YC,JUL,0,Bihar,7,0,1
NEELAM CYCLE,YC,AUG,0,Bihar,8,0,1
NEELAM CYCLE,YC,SEP,0,Bihar,9,0,1
NEELAM CYCLE,YC,OCT,0,Bihar,10,0,1
NEELAM CYCLE,YC,NOV,0,Bihar,11,0,1
NEELAM CYCLE,YC,DEC,0,Bihar,12,0,1
NEW ARCANA INDIA,Others,JAN,21,Bihar,1,0,282
NEW ARCANA INDIA,Others,FEB,30,Bihar,2,0,282
NEW ARCANA INDIA,Others,MAR,31,Bihar,3,0,282
NEW ARCANA INDIA,Others,APR,33,Bihar,4,0,282
NEW ARCANA INDIA,Others,MAY,27,Bihar,5,0,282
NEW ARCANA INDIA,Others,JUN,26,Bihar,6,0,282
NEW ARCANA INDIA,Others,JUL,21,Bihar,7,0,282
NEW ARCANA INDIA,Others,AUG,19,Bihar,8,0,282
NEW ARCANA INDIA,Others,SEP,10,Bihar,9,0,282
NEW ARCANA INDIA,Others,OCT,32,Bihar,10,0,282
NEW ARCANA INDIA,Others,NOV,14,Bihar,11,0,282
NEW ARCANA INDIA,Others,DEC,18,Bihar,12,0,282
NEW CHAWLA INDUSTRIES,Others,JAN,0,Bihar,1,0,34
NEW CHAWLA INDUSTRIES,Others,FEB,0,Bihar,2,0,34
NEW CHAWLA INDUSTRIES,Others,MAR,1,Bihar,3,0,34
NEW CHAWLA INDUSTRIES,Others,APR,1,Bihar,4,0,34
NEW CHAWLA INDUSTRIES,Others,MAY,4,Bihar,5,0,34
NEW CHAWLA INDUSTRIES,Others,JUN,4,Bihar,6,0,34
NEW CHAWLA INDUSTRIES,Others,JUL,4,Bihar,7,0,34
NEW CHAWLA INDUSTRIES,Others,AUG,3,Bihar,8,0,34
NEW CHAWLA INDUSTRIES,Others,SEP,4,Bihar,9,0,34
NEW CHAWLA INDUSTRIES,Others,OCT,0,Bihar,10,0,34
NEW CHAWLA INDUSTRIES,Others,NOV,2,Bihar,11,0,34
NEW CHAWLA INDUSTRIES,Others,DEC,11,Bihar,12,0,34
NGAGE WHEEL PVT LTD,Others,JAN,0,Bihar,1,0,4
NGAGE WHEEL PVT LTD,Others,FEB,0,Bihar,2,0,4
NGAGE WHEEL PVT LTD,Others,MAR,0,Bihar,3,0,4
NGAGE WHEEL PVT LTD,Others,APR,0,Bihar,4,0,4
NGAGE WHEEL PVT LTD,Others,MAY,2,Bihar,5,0,4
NGAGE WHEEL PVT LTD,Others,JUN,0,Bihar,6,0,4
NGAGE WHEEL PVT LTD,Others,JUL,0,Bihar,7,0,4
NGAGE WHEEL PVT LTD,Others,AUG,0,Bihar,8,0,4
NGAGE WHEEL PVT LTD,Others,SEP,1,Bihar,9,0,4
NGAGE WHEEL PVT LTD,Others,OCT,0,Bihar,10,0,4
NGAGE WHEEL PVT LTD,Others,NOV,0,Bihar,11,0,4
NGAGE WHEEL PVT LTD,Others,DEC,1,Bihar,12,0,4
NHD MOTORS,Others,JAN,14,Bihar,1,0,287
NHD MOTORS,Others,FEB,22,Bihar,2,0,287
NHD MOTORS,Others,MAR,21,Bihar,3,0,287
NHD MOTORS,Others,APR,33,Bihar,4,0,287
NHD MOTORS,Others,MAY,27,Bihar,5,0,287
NHD MOTORS,Others,JUN,21,Bihar,6,0,287
NHD MOTORS,Others,JUL,15,Bihar,7,0,287
NHD MOTORS,Others,AUG,28,Bihar,8,0,287
NHD MOTORS,Others,SEP,8,Bihar,9,0,287
NHD MOTORS,Others,OCT,27,Bihar,10,0,287
NHD MOTORS,Others,NOV,50,Bihar,11,0,287
NHD MOTORS,Others,DEC,21,Bihar,12,0,287
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,JAN,5,Bihar,1,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,FEB,12,Bihar,2,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,MAR,9,Bihar,3,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,APR,13,Bihar,4,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,MAY,13,Bihar,5,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,JUN,17,Bihar,6,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,JUL,31,Bihar,7,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,AUG,8,Bihar,8,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,SEP,9,Bihar,9,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,OCT,15,Bihar,10,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,NOV,15,Bihar,11,0,170
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,Others,DEC,23,Bihar,12,0,170
OGATA MOTORS INDIA PVT LTD,Others,JAN,1,Bihar,1,0,4
OGATA MOTORS INDIA PVT LTD,Others,FEB,0,Bihar,2,0,4
OGATA MOTORS INDIA PVT LTD,Others,MAR,2,Bihar,3,0,4
OGATA MOTORS INDIA PVT LTD,Others,APR,0,Bihar,4,0,4
OGATA MOTORS INDIA PVT LTD,Others,MAY,0,Bihar,5,0,4
OGATA MOTORS INDIA PVT LTD,Others,JUN,0,Bihar,6,0,4
OGATA MOTORS INDIA PVT LTD,Others,JUL,0,Bihar,7,0,4
OGATA MOTORS INDIA PVT LTD,Others,AUG,1,Bihar,8,0,4
OGATA MOTORS INDIA PVT LTD,Others,SEP,0,Bihar,9,0,4
OGATA MOTORS INDIA PVT LTD,Others,OCT,0,Bihar,10,0,4
OGATA MOTORS INDIA PVT LTD,Others,NOV,0,Bihar,11,0,4
OGATA MOTORS INDIA PVT LTD,Others,DEC,0,Bihar,12,0,4
OKAYA POWER PVT LTD,Others,JAN,0,Bihar,1,0,19
OKAYA POWER PVT LTD,Others,FEB,1,Bihar,2,0,19
OKAYA POWER PVT LTD,Others,MAR,3,Bihar,3,0,19
OKAYA POWER PVT LTD,Others,APR,2,Bihar,4,0,19
OKAYA POWER PVT LTD,Others,MAY,1,Bihar,5,0,19
OKAYA POWER PVT LTD,Others,JUN,2,Bihar,6,0,19
OKAYA POWER PVT LTD,Others,JUL,0,Bihar,7,0,19
OKAYA POWER PVT LTD,Others,AUG,5,Bihar,8,0,19
OKAYA POWER PVT LTD,Others,SEP,0,Bihar,9,0,19
OKAYA POWER PVT LTD,Others,OCT,0,Bihar,10,0,19
OKAYA POWER PVT LTD,Others,NOV,2,Bihar,11,0,19
OKAYA POWER PVT LTD,Others,DEC,3,Bihar,12,0,19
OK PLAY INDIA LTD,Others,JAN,0,Bihar,1,0,3
OK PLAY INDIA LTD,Others,FEB,1,Bihar,2,0,3
OK PLAY INDIA LTD,Others,MAR,1,Bihar,3,0,3
OK PLAY INDIA LTD,Others,APR,0,Bihar,4,0,3
OK PLAY INDIA LTD,Others,MAY,1,Bihar,5,0,3
OK PLAY INDIA LTD,Others,JUN,0,Bihar,6,0,3
OK PLAY INDIA LTD,Others,JUL,0,Bihar,7,0,3
OK PLAY INDIA LTD,Others,AUG,0,Bihar,8,0,3
OK PLAY INDIA LTD,Others,SEP,0,Bihar,9,0,3
OK PLAY INDIA LTD,Others,OCT,0,Bihar,10,0,3
OK PLAY INDIA LTD,Others,NOV,0,Bihar,11,0,3
OK PLAY INDIA LTD,Others,DEC,0,Bihar,12,0,3
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,JAN,28,Bihar,1,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,FEB,19,Bihar,2,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,MAR,14,Bihar,3,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,APR,11,Bihar,4,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,MAY,19,Bihar,5,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,JUN,13,Bihar,6,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,JUL,4,Bihar,7,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,AUG,5,Bihar,8,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,SEP,1,Bihar,9,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,OCT,15,Bihar,10,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,NOV,4,Bihar,11,0,137
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,Others,DEC,4,Bihar,12,0,137
OMEGA SALES & AGRO INDUSTRIES,Others,JAN,5,Bihar,1,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,FEB,3,Bihar,2,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,MAR,3,Bihar,3,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,APR,2,Bihar,4,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,MAY,1,Bihar,5,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,JUN,0,Bihar,6,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,JUL,2,Bihar,7,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,AUG,0,Bihar,8,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,SEP,0,Bihar,9,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,OCT,0,Bihar,10,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,NOV,1,Bihar,11,0,18
OMEGA SALES & AGRO INDUSTRIES,Others,DEC,1,Bihar,12,0,18
OMEGA SEIKI PVT LTD,Others,JAN,0,Bihar,1,0,26
OMEGA SEIKI PVT LTD,Others,FEB,0,Bihar,2,0,26
OMEGA SEIKI PVT LTD,Others,MAR,0,Bihar,3,0,26
OMEGA SEIKI PVT LTD,Others,APR,0,Bihar,4,0,26
OMEGA SEIKI PVT LTD,Others,MAY,2,Bihar,5,0,26
OMEGA SEIKI PVT LTD,Others,JUN,2,Bihar,6,0,26
OMEGA SEIKI PVT LTD,Others,JUL,2,Bihar,7,0,26
OMEGA SEIKI PVT LTD,Others,AUG,5,Bihar,8,0,26
OMEGA SEIKI PVT LTD,Others,SEP,1,Bihar,9,0,26
OMEGA SEIKI PVT LTD,Others,OCT,8,Bihar,10,0,26
OMEGA SEIKI PVT LTD,Others,NOV,1,Bihar,11,0,26
OMEGA SEIKI PVT LTD,Others,DEC,5,Bihar,12,0,26
OM INDUSTRIES,Others,JAN,37,Bihar,1,0,396
OM INDUSTRIES,Others,FEB,32,Bihar,2,0,396
OM INDUSTRIES,Others,MAR,22,Bihar,3,0,396
OM INDUSTRIES,Others,APR,26,Bihar,4,0,396
OM INDUSTRIES,Others,MAY,18,Bihar,5,0,396
OM INDUSTRIES,Others,JUN,38,Bihar,6,0,396
OM INDUSTRIES,Others,JUL,36,Bihar,7,0,396
OM INDUSTRIES,Others,AUG,22,Bihar,8,0,396
OM INDUSTRIES,Others,SEP,22,Bihar,9,0,396
OM INDUSTRIES,Others,OCT,55,Bihar,10,0,396
OM INDUSTRIES,Others,NOV,35,Bihar,11,0,396
OM INDUSTRIES,Others,DEC,53,Bihar,12,0,396
PARAS INDUSTRIES,Others,JAN,8,Bihar,1,0,49
PARAS INDUSTRIES,Others,FEB,3,Bihar,2,0,49
PARAS INDUSTRIES,Others,MAR,3,Bihar,3,0,49
PARAS INDUSTRIES,Others,APR,0,Bihar,4,0,49
PARAS INDUSTRIES,Others,MAY,3,Bihar,5,0,49
PARAS INDUSTRIES,Others,JUN,1,Bihar,6,0,49
PARAS INDUSTRIES,Others,JUL,4,Bihar,7,0,49
PARAS INDUSTRIES,Others,AUG,6,Bihar,8,0,49
PARAS INDUSTRIES,Others,SEP,1,Bihar,9,0,49
PARAS INDUSTRIES,Others,OCT,16,Bihar,10,0,49
PARAS INDUSTRIES,Others,NOV,2,Bihar,11,0,49
PARAS INDUSTRIES,Others,DEC,2,Bihar,12,0,49
PARI METRO E RICKSHAW,Others,JAN,0,Bihar,1,0,1
PARI METRO E RICKSHAW,Others,FEB,0,Bihar,2,0,1
PARI METRO E RICKSHAW,Others,MAR,0,Bihar,3,0,1
PARI METRO E RICKSHAW,Others,APR,0,Bihar,4,0,1
PARI METRO E RICKSHAW,Others,MAY,0,Bihar,5,0,1
PARI METRO E RICKSHAW,Others,JUN,0,Bihar,6,0,1
PARI METRO E RICKSHAW,Others,JUL,0,Bihar,7,0,1
PARI METRO E RICKSHAW,Others,AUG,0,Bihar,8,0,1
PARI METRO E RICKSHAW,Others,SEP,1,Bihar,9,0,1
PARI METRO E RICKSHAW,Others,OCT,0,Bihar,10,0,1
PARI METRO E RICKSHAW,Others,NOV,0,Bihar,11,0,1
PARI METRO E RICKSHAW,Others,DEC,0,Bihar,12,0,1
PIAGGIO VEHICLES PVT LTD,Others,JAN,308,Bihar,1,0,3117
PIAGGIO VEHICLES PVT LTD,Others,FEB,269,Bihar,2,0,3117
PIAGGIO VEHICLES PVT LTD,Others,MAR,235,Bihar,3,0,3117
PIAGGIO VEHICLES PVT LTD,Others,APR,207,Bihar,4,0,3117
PIAGGIO VEHICLES PVT LTD,Others,MAY,192,Bihar,5,0,3117
PIAGGIO VEHICLES PVT LTD,Others,JUN,225,Bihar,6,0,3117
PIAGGIO VEHICLES PVT LTD,Others,JUL,229,Bihar,7,0,3117
PIAGGIO VEHICLES PVT LTD,Others,AUG,232,Bihar,8,0,3117
PIAGGIO VEHICLES PVT LTD,Others,SEP,112,Bihar,9,0,3117
PIAGGIO VEHICLES PVT LTD,Others,OCT,426,Bihar,10,0,3117
PIAGGIO VEHICLES PVT LTD,Others,NOV,346,Bihar,11,0,3117
PIAGGIO VEHICLES PVT LTD,Others,DEC,336,Bihar,12,0,3117
PICK ELECTRIC AUTO PVT LTD,Others,JAN,3,Bihar,1,0,20
PICK ELECTRIC AUTO PVT LTD,Others,FEB,4,Bihar,2,0,20
PICK ELECTRIC AUTO PVT LTD,Others,MAR,0,Bihar,3,0,20
PICK ELECTRIC AUTO PVT LTD,Others,APR,0,Bihar,4,0,20
PICK ELECTRIC AUTO PVT LTD,Others,MAY,0,Bihar,5,0,20
PICK ELECTRIC AUTO PVT LTD,Others,JUN,1,Bihar,6,0,20
PICK ELECTRIC AUTO PVT LTD,Others,JUL,0,Bihar,7,0,20
PICK ELECTRIC AUTO PVT LTD,Others,AUG,4,Bihar,8,0,20
PICK ELECTRIC AUTO PVT LTD,Others,SEP,1,Bihar,9,0,20
PICK ELECTRIC AUTO PVT LTD,Others,OCT,0,Bihar,10,0,20
PICK ELECTRIC AUTO PVT LTD,Others,NOV,3,Bihar,11,0,20
PICK ELECTRIC AUTO PVT LTD,Others,DEC,4,Bihar,12,0,20
PLAUDIT TECHNO INDIA PVT LTD,Others,JAN,6,Bihar,1,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,FEB,7,Bihar,2,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,MAR,9,Bihar,3,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,APR,1,Bihar,4,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,MAY,1,Bihar,5,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,JUN,1,Bihar,6,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,JUL,0,Bihar,7,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,AUG,1,Bihar,8,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,SEP,0,Bihar,9,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,OCT,0,Bihar,10,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,NOV,0,Bihar,11,0,26
PLAUDIT TECHNO INDIA PVT LTD,Others,DEC,0,Bihar,12,0,26
PRAG MOTORS,Others,JAN,2,Bihar,1,0,91
PRAG MOTORS,Others,FEB,10,Bihar,2,0,91
PRAG MOTORS,Others,MAR,8,Bihar,3,0,91
PRAG MOTORS,Others,APR,6,Bihar,4,0,91
PRAG MOTORS,Others,MAY,7,Bihar,5,0,91
PRAG MOTORS,Others,JUN,9,Bihar,6,0,91
PRAG MOTORS,Others,JUL,1,Bihar,7,0,91
PRAG MOTORS,Others,AUG,14,Bihar,8,0,91
PRAG MOTORS,Others,SEP,0,Bihar,9,0,91
PRAG MOTORS,Others,OCT,12,Bihar,10,0,91
PRAG MOTORS,Others,NOV,12,Bihar,11,0,91
PRAG MOTORS,Others,DEC,10,Bihar,12,0,91
PROMINAL ELECTRIC VEHICLE PVT LTD,Others,JAN,2,Bihar,1,0,107
