Maker,Maker_Group,Month,Registerations,State 
3S INDUSTRIES PRIVATE LIMITED,Others,JUL,21,MP
3S INDUSTRIES PRIVATE LIMITED,Others,AUG,25,MP
3S INDUSTRIES PRIVATE LIMITED,Others,SEP,13,MP
3S INDUSTRIES PRIVATE LIMITED,Others,OCT,10,MP
3S INDUSTRIES PRIVATE LIMITED,Others,NOV,15,MP
3S INDUSTRIES PRIVATE LIMITED,Others,DEC,12,MP
AADHYA ENTERPRISES,Others,JAN,1,MP
AADHYA ENTERPRISES,Others,FEB,0,MP
AADHYA ENTERPRISES,Others,MAR,0,MP
AADHYA ENTERPRISES,Others,APR,0,MP
AADHYA ENTERPRISES,Others,MAY,1,MP
AADHYA ENTERPRISES,Others,JUN,0,MP
AADHYA ENTERPRISES,Others,JUL,0,MP
AADHYA ENTERPRISES,Others,AUG,0,MP
AADHYA ENTERPRISES,Others,SEP,0,MP
AADHYA ENTERPRISES,Others,OCT,0,MP
AADHYA ENTERPRISES,Others,NOV,0,MP
AADHYA ENTERPRISES,Others,DEC,0,MP
AAHANA COMMERCE PVT LTD,Others,JAN,0,MP
AAHANA COMMERCE PVT LTD,Others,FEB,0,MP
AAHANA COMMERCE PVT LTD,Others,MAR,1,MP
AAHANA COMMERCE PVT LTD,Others,APR,0,MP
AAHANA COMMERCE PVT LTD,Others,MAY,0,MP
AAHANA COMMERCE PVT LTD,Others,JUN,0,MP
AAHANA COMMERCE PVT LTD,Others,JUL,0,MP
AAHANA COMMERCE PVT LTD,Others,AUG,0,MP
AAHANA COMMERCE PVT LTD,Others,SEP,0,MP
AAHANA COMMERCE PVT LTD,Others,OCT,0,MP
AAHANA COMMERCE PVT LTD,Others,NOV,1,MP
AAHANA COMMERCE PVT LTD,Others,DEC,0,MP
AAKK AUTO PVT LTD,Others,JAN,0,MP
AAKK AUTO PVT LTD,Others,FEB,0,MP
AAKK AUTO PVT LTD,Others,MAR,0,MP
AAKK AUTO PVT LTD,Others,APR,0,MP
AAKK AUTO PVT LTD,Others,MAY,0,MP
AAKK AUTO PVT LTD,Others,JUN,0,MP
AAKK AUTO PVT LTD,Others,JUL,2,MP
AAKK AUTO PVT LTD,Others,AUG,1,MP
AAKK AUTO PVT LTD,Others,SEP,1,MP
AAKK AUTO PVT LTD,Others,OCT,1,MP
AAKK AUTO PVT LTD,Others,NOV,0,MP
AAKK AUTO PVT LTD,Others,DEC,0,MP
ACCRETION POWER AUTOS,Others,JAN,0,MP
ACCRETION POWER AUTOS,Others,FEB,0,MP
ACCRETION POWER AUTOS,Others,MAR,0,MP
ACCRETION POWER AUTOS,Others,APR,0,MP
ACCRETION POWER AUTOS,Others,MAY,0,MP
ACCRETION POWER AUTOS,Others,JUN,0,MP
ACCRETION POWER AUTOS,Others,JUL,0,MP
ACCRETION POWER AUTOS,Others,AUG,0,MP
ACCRETION POWER AUTOS,Others,SEP,0,MP
ACCRETION POWER AUTOS,Others,OCT,0,MP
ACCRETION POWER AUTOS,Others,NOV,0,MP
ACCRETION POWER AUTOS,Others,DEC,1,MP
AERODRIVE PVT LTD,Others,JAN,0,MP
AERODRIVE PVT LTD,Others,FEB,0,MP
AERODRIVE PVT LTD,Others,MAR,0,MP
AERODRIVE PVT LTD,Others,APR,0,MP
AERODRIVE PVT LTD,Others,MAY,0,MP
AERODRIVE PVT LTD,Others,JUN,5,MP
AERODRIVE PVT LTD,Others,JUL,0,MP
AERODRIVE PVT LTD,Others,AUG,0,MP
AERODRIVE PVT LTD,Others,SEP,1,MP
AERODRIVE PVT LTD,Others,OCT,2,MP
AERODRIVE PVT LTD,Others,NOV,4,MP
AERODRIVE PVT LTD,Others,DEC,3,MP
AKG INTERNATIONAL,Others,JAN,0,MP
AKG INTERNATIONAL,Others,FEB,0,MP
AKG INTERNATIONAL,Others,MAR,0,MP
AKG INTERNATIONAL,Others,APR,0,MP
AKG INTERNATIONAL,Others,MAY,0,MP
AKG INTERNATIONAL,Others,JUN,0,MP
AKG INTERNATIONAL,Others,JUL,0,MP
AKG INTERNATIONAL,Others,AUG,5,MP
AKG INTERNATIONAL,Others,SEP,10,MP
AKG INTERNATIONAL,Others,OCT,25,MP
AKG INTERNATIONAL,Others,NOV,24,MP
AKG INTERNATIONAL,Others,DEC,23,MP
A K GUPTA & CO.,Others,JAN,0,MP
A K GUPTA & CO.,Others,FEB,0,MP
A K GUPTA & CO.,Others,MAR,0,MP
A K GUPTA & CO.,Others,APR,0,MP
A K GUPTA & CO.,Others,MAY,0,MP
A K GUPTA & CO.,Others,JUN,0,MP
A K GUPTA & CO.,Others,JUL,0,MP
A K GUPTA & CO.,Others,AUG,0,MP
A K GUPTA & CO.,Others,SEP,0,MP
A K GUPTA & CO.,Others,OCT,1,MP
A K GUPTA & CO.,Others,NOV,1,MP
A K GUPTA & CO.,Others,DEC,0,MP
ALLFINE INDUSTRIES PVT LTD,Others,JAN,8,MP
ALLFINE INDUSTRIES PVT LTD,Others,FEB,9,MP
ALLFINE INDUSTRIES PVT LTD,Others,MAR,1,MP
ALLFINE INDUSTRIES PVT LTD,Others,APR,3,MP
ALLFINE INDUSTRIES PVT LTD,Others,MAY,10,MP
ALLFINE INDUSTRIES PVT LTD,Others,JUN,19,MP
ALLFINE INDUSTRIES PVT LTD,Others,JUL,16,MP
ALLFINE INDUSTRIES PVT LTD,Others,AUG,16,MP
ALLFINE INDUSTRIES PVT LTD,Others,SEP,20,MP
ALLFINE INDUSTRIES PVT LTD,Others,OCT,28,MP
ALLFINE INDUSTRIES PVT LTD,Others,NOV,11,MP
ALLFINE INDUSTRIES PVT LTD,Others,DEC,14,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,JAN,31,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,FEB,12,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,MAR,27,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,APR,29,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,MAY,37,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,JUN,19,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,JUL,48,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,AUG,31,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,SEP,36,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,OCT,39,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,NOV,25,MP
ALTIER ELECTRIC VEHICLES PVT LTD,Others,DEC,31,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,JAN,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,FEB,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,MAR,1,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,APR,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,MAY,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,JUN,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,JUL,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,AUG,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,SEP,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,OCT,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,NOV,0,MP
ALTIGREEN PROPULSION LABS PVT LTD,Others,DEC,0,MP
AMAN ELECTRIC VEHICLES,Others,JAN,0,MP
AMAN ELECTRIC VEHICLES,Others,FEB,0,MP
AMAN ELECTRIC VEHICLES,Others,MAR,0,MP
AMAN ELECTRIC VEHICLES,Others,APR,0,MP
AMAN ELECTRIC VEHICLES,Others,MAY,0,MP
AMAN ELECTRIC VEHICLES,Others,JUN,0,MP
AMAN ELECTRIC VEHICLES,Others,JUL,0,MP
AMAN ELECTRIC VEHICLES,Others,AUG,0,MP
AMAN ELECTRIC VEHICLES,Others,SEP,0,MP
AMAN ELECTRIC VEHICLES,Others,OCT,0,MP
AMAN ELECTRIC VEHICLES,Others,NOV,11,MP
AMAN ELECTRIC VEHICLES,Others,DEC,17,MP
AMBIKA INDUSTRIES,Others,JAN,4,MP
AMBIKA INDUSTRIES,Others,FEB,1,MP
AMBIKA INDUSTRIES,Others,MAR,4,MP
AMBIKA INDUSTRIES,Others,APR,7,MP
AMBIKA INDUSTRIES,Others,MAY,0,MP
AMBIKA INDUSTRIES,Others,JUN,1,MP
AMBIKA INDUSTRIES,Others,JUL,8,MP
AMBIKA INDUSTRIES,Others,AUG,3,MP
AMBIKA INDUSTRIES,Others,SEP,3,MP
AMBIKA INDUSTRIES,Others,OCT,2,MP
AMBIKA INDUSTRIES,Others,NOV,2,MP
AMBIKA INDUSTRIES,Others,DEC,4,MP
A P I MOTORS PVT LTD,Others,JAN,0,MP
A P I MOTORS PVT LTD,Others,FEB,2,MP
A P I MOTORS PVT LTD,Others,MAR,5,MP
A P I MOTORS PVT LTD,Others,APR,0,MP
A P I MOTORS PVT LTD,Others,MAY,6,MP
A P I MOTORS PVT LTD,Others,JUN,9,MP
A P I MOTORS PVT LTD,Others,JUL,5,MP
A P I MOTORS PVT LTD,Others,AUG,1,MP
A P I MOTORS PVT LTD,Others,SEP,2,MP
A P I MOTORS PVT LTD,Others,OCT,3,MP
A P I MOTORS PVT LTD,Others,NOV,3,MP
A P I MOTORS PVT LTD,Others,DEC,3,MP
APM AUTO SALES,Others,JAN,10,MP
APM AUTO SALES,Others,FEB,3,MP
APM AUTO SALES,Others,MAR,12,MP
APM AUTO SALES,Others,APR,4,MP
APM AUTO SALES,Others,MAY,10,MP
APM AUTO SALES,Others,JUN,6,MP
APM AUTO SALES,Others,JUL,11,MP
APM AUTO SALES,Others,AUG,10,MP
APM AUTO SALES,Others,SEP,6,MP
APM AUTO SALES,Others,OCT,11,MP
APM AUTO SALES,Others,NOV,9,MP
APM AUTO SALES,Others,DEC,4,MP
ASHMA-MOTORS PVT LTD,Others,JAN,0,MP
ASHMA-MOTORS PVT LTD,Others,FEB,0,MP
ASHMA-MOTORS PVT LTD,Others,MAR,0,MP
ASHMA-MOTORS PVT LTD,Others,APR,0,MP
ASHMA-MOTORS PVT LTD,Others,MAY,0,MP
ASHMA-MOTORS PVT LTD,Others,JUN,0,MP
ASHMA-MOTORS PVT LTD,Others,JUL,2,MP
ASHMA-MOTORS PVT LTD,Others,AUG,2,MP
ASHMA-MOTORS PVT LTD,Others,SEP,0,MP
ASHMA-MOTORS PVT LTD,Others,OCT,2,MP
ASHMA-MOTORS PVT LTD,Others,NOV,0,MP
ASHMA-MOTORS PVT LTD,Others,DEC,1,MP
ATTOLENT AUTO GROUP PVT LTD,Others,JAN,2,MP
ATTOLENT AUTO GROUP PVT LTD,Others,FEB,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,MAR,3,MP
ATTOLENT AUTO GROUP PVT LTD,Others,APR,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,MAY,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,JUN,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,JUL,2,MP
ATTOLENT AUTO GROUP PVT LTD,Others,AUG,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,SEP,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,OCT,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,NOV,0,MP
ATTOLENT AUTO GROUP PVT LTD,Others,DEC,0,MP
ATUL AUTO LTD,Others,JAN,241,MP
ATUL AUTO LTD,Others,FEB,186,MP
ATUL AUTO LTD,Others,MAR,213,MP
ATUL AUTO LTD,Others,APR,158,MP
ATUL AUTO LTD,Others,MAY,199,MP
ATUL AUTO LTD,Others,JUN,144,MP
ATUL AUTO LTD,Others,JUL,218,MP
ATUL AUTO LTD,Others,AUG,220,MP
ATUL AUTO LTD,Others,SEP,208,MP
ATUL AUTO LTD,Others,OCT,253,MP
ATUL AUTO LTD,Others,NOV,346,MP
ATUL AUTO LTD,Others,DEC,214,MP
ATUL GREENTECH PRIVATE LIMITED,Others,JAN,10,MP
ATUL GREENTECH PRIVATE LIMITED,Others,FEB,8,MP
ATUL GREENTECH PRIVATE LIMITED,Others,MAR,11,MP
ATUL GREENTECH PRIVATE LIMITED,Others,APR,5,MP
ATUL GREENTECH PRIVATE LIMITED,Others,MAY,3,MP
ATUL GREENTECH PRIVATE LIMITED,Others,JUN,6,MP
ATUL GREENTECH PRIVATE LIMITED,Others,JUL,5,MP
ATUL GREENTECH PRIVATE LIMITED,Others,AUG,6,MP
ATUL GREENTECH PRIVATE LIMITED,Others,SEP,9,MP
ATUL GREENTECH PRIVATE LIMITED,Others,OCT,8,MP
ATUL GREENTECH PRIVATE LIMITED,Others,NOV,10,MP
ATUL GREENTECH PRIVATE LIMITED,Others,DEC,5,MP
ATUT SANGAM,Others,JAN,9,MP
ATUT SANGAM,Others,FEB,9,MP
ATUT SANGAM,Others,MAR,6,MP
ATUT SANGAM,Others,APR,7,MP
ATUT SANGAM,Others,MAY,10,MP
ATUT SANGAM,Others,JUN,10,MP
ATUT SANGAM,Others,JUL,12,MP
ATUT SANGAM,Others,AUG,14,MP
ATUT SANGAM,Others,SEP,4,MP
ATUT SANGAM,Others,OCT,3,MP
ATUT SANGAM,Others,NOV,17,MP
ATUT SANGAM,Others,DEC,13,MP
AUTOECO GREEN ENERGY PVT LTD,Others,JAN,4,MP
AUTOECO GREEN ENERGY PVT LTD,Others,FEB,5,MP
AUTOECO GREEN ENERGY PVT LTD,Others,MAR,1,MP
AUTOECO GREEN ENERGY PVT LTD,Others,APR,0,MP
AUTOECO GREEN ENERGY PVT LTD,Others,MAY,4,MP
AUTOECO GREEN ENERGY PVT LTD,Others,JUN,0,MP
AUTOECO GREEN ENERGY PVT LTD,Others,JUL,1,MP
AUTOECO GREEN ENERGY PVT LTD,Others,AUG,4,MP
AUTOECO GREEN ENERGY PVT LTD,Others,SEP,4,MP
AUTOECO GREEN ENERGY PVT LTD,Others,OCT,7,MP
AUTOECO GREEN ENERGY PVT LTD,Others,NOV,5,MP
AUTOECO GREEN ENERGY PVT LTD,Others,DEC,1,MP
A.V.AUTOMOTIVES PVT LTD,Others,JAN,12,MP
A.V.AUTOMOTIVES PVT LTD,Others,FEB,16,MP
A.V.AUTOMOTIVES PVT LTD,Others,MAR,6,MP
A.V.AUTOMOTIVES PVT LTD,Others,APR,11,MP
A.V.AUTOMOTIVES PVT LTD,Others,MAY,14,MP
A.V.AUTOMOTIVES PVT LTD,Others,JUN,13,MP
A.V.AUTOMOTIVES PVT LTD,Others,JUL,11,MP
A.V.AUTOMOTIVES PVT LTD,Others,AUG,11,MP
A.V.AUTOMOTIVES PVT LTD,Others,SEP,6,MP
A.V.AUTOMOTIVES PVT LTD,Others,OCT,16,MP
A.V.AUTOMOTIVES PVT LTD,Others,NOV,21,MP
A.V.AUTOMOTIVES PVT LTD,Others,DEC,10,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,JAN,14,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,FEB,23,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,MAR,9,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,APR,7,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,MAY,12,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,JUN,12,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,JUL,9,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,AUG,4,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,SEP,4,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,OCT,9,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,NOV,1,MP
AVL ELECTRIC VEHICLES PVT LTD,Others,DEC,5,MP
AVON CYCLES LTD,YC,JAN,1,MP
AVON CYCLES LTD,YC,FEB,3,MP
AVON CYCLES LTD,YC,MAR,13,MP
AVON CYCLES LTD,YC,APR,6,MP
AVON CYCLES LTD,YC,MAY,3,MP
AVON CYCLES LTD,YC,JUN,2,MP
AVON CYCLES LTD,YC,JUL,4,MP
AVON CYCLES LTD,YC,AUG,5,MP
AVON CYCLES LTD,YC,SEP,2,MP
AVON CYCLES LTD,YC,OCT,3,MP
AVON CYCLES LTD,YC,NOV,2,MP
AVON CYCLES LTD,YC,DEC,0,MP
B24 ROKET EV,Others,JAN,27,MP
B24 ROKET EV,Others,FEB,14,MP
B24 ROKET EV,Others,MAR,21,MP
B24 ROKET EV,Others,APR,17,MP
B24 ROKET EV,Others,MAY,19,MP
B24 ROKET EV,Others,JUN,16,MP
B24 ROKET EV,Others,JUL,6,MP
B24 ROKET EV,Others,AUG,3,MP
B24 ROKET EV,Others,SEP,5,MP
B24 ROKET EV,Others,OCT,3,MP
B24 ROKET EV,Others,NOV,2,MP
B24 ROKET EV,Others,DEC,5,MP
BADSHAH ENTERPRISES,Others,JAN,1,MP
BADSHAH ENTERPRISES,Others,FEB,4,MP
BADSHAH ENTERPRISES,Others,MAR,0,MP
BADSHAH ENTERPRISES,Others,APR,0,MP
BADSHAH ENTERPRISES,Others,MAY,2,MP
BADSHAH ENTERPRISES,Others,JUN,0,MP
BADSHAH ENTERPRISES,Others,JUL,1,MP
BADSHAH ENTERPRISES,Others,AUG,0,MP
BADSHAH ENTERPRISES,Others,SEP,0,MP
BADSHAH ENTERPRISES,Others,OCT,0,MP
BADSHAH ENTERPRISES,Others,NOV,0,MP
BADSHAH ENTERPRISES,Others,DEC,0,MP
BAGHWAN RIKSHAW UDYOG,Others,JAN,3,MP
BAGHWAN RIKSHAW UDYOG,Others,FEB,0,MP
BAGHWAN RIKSHAW UDYOG,Others,MAR,1,MP
BAGHWAN RIKSHAW UDYOG,Others,APR,0,MP
BAGHWAN RIKSHAW UDYOG,Others,MAY,0,MP
BAGHWAN RIKSHAW UDYOG,Others,JUN,1,MP
BAGHWAN RIKSHAW UDYOG,Others,JUL,0,MP
BAGHWAN RIKSHAW UDYOG,Others,AUG,1,MP
BAGHWAN RIKSHAW UDYOG,Others,SEP,0,MP
BAGHWAN RIKSHAW UDYOG,Others,OCT,0,MP
BAGHWAN RIKSHAW UDYOG,Others,NOV,1,MP
BAGHWAN RIKSHAW UDYOG,Others,DEC,0,MP
BAJAJ AUTO LTD,Others,JAN,1319,MP
BAJAJ AUTO LTD,Others,FEB,1063,MP
BAJAJ AUTO LTD,Others,MAR,1033,MP
BAJAJ AUTO LTD,Others,APR,979,MP
BAJAJ AUTO LTD,Others,MAY,1175,MP
BAJAJ AUTO LTD,Others,JUN,1247,MP
BAJAJ AUTO LTD,Others,JUL,1426,MP
BAJAJ AUTO LTD,Others,AUG,1204,MP
BAJAJ AUTO LTD,Others,SEP,1269,MP
BAJAJ AUTO LTD,Others,OCT,2193,MP
BAJAJ AUTO LTD,Others,NOV,1508,MP
BAJAJ AUTO LTD,Others,DEC,1172,MP
BAXY LTD,Others,JAN,60,MP
BAXY LTD,Others,FEB,56,MP
BAXY LTD,Others,MAR,87,MP
BAXY LTD,Others,APR,70,MP
BAXY LTD,Others,MAY,66,MP
BAXY LTD,Others,JUN,70,MP
BAXY LTD,Others,JUL,57,MP
BAXY LTD,Others,AUG,42,MP
BAXY LTD,Others,SEP,56,MP
BAXY LTD,Others,OCT,84,MP
BAXY LTD,Others,NOV,99,MP
BAXY LTD,Others,DEC,68,MP
BEST WAY AGENCIES PVT LTD,Others,JAN,24,MP
BEST WAY AGENCIES PVT LTD,Others,FEB,25,MP
BEST WAY AGENCIES PVT LTD,Others,MAR,14,MP
BEST WAY AGENCIES PVT LTD,Others,APR,37,MP
BEST WAY AGENCIES PVT LTD,Others,MAY,42,MP
BEST WAY AGENCIES PVT LTD,Others,JUN,31,MP
BEST WAY AGENCIES PVT LTD,Others,JUL,36,MP
BEST WAY AGENCIES PVT LTD,Others,AUG,44,MP
BEST WAY AGENCIES PVT LTD,Others,SEP,22,MP
BEST WAY AGENCIES PVT LTD,Others,OCT,31,MP
BEST WAY AGENCIES PVT LTD,Others,NOV,34,MP
BEST WAY AGENCIES PVT LTD,Others,DEC,26,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,JAN,4,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,FEB,11,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,MAR,2,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,APR,7,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,MAY,5,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,JUN,3,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,JUL,1,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,AUG,4,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,SEP,1,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,OCT,4,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,NOV,1,MP
BHAVE ELECTRIC VEHICLES PVT LTD,Others,DEC,3,MP
BHM INDUSTRIES,Others,JAN,30,MP
BHM INDUSTRIES,Others,FEB,15,MP
BHM INDUSTRIES,Others,MAR,10,MP
BHM INDUSTRIES,Others,APR,11,MP
BHM INDUSTRIES,Others,MAY,20,MP
BHM INDUSTRIES,Others,JUN,19,MP
BHM INDUSTRIES,Others,JUL,16,MP
BHM INDUSTRIES,Others,AUG,12,MP
BHM INDUSTRIES,Others,SEP,14,MP
BHM INDUSTRIES,Others,OCT,18,MP
BHM INDUSTRIES,Others,NOV,20,MP
BHM INDUSTRIES,Others,DEC,23,MP
BHOLE SHANKAR MOTOR BODY,Others,JAN,0,MP
BHOLE SHANKAR MOTOR BODY,Others,FEB,0,MP
BHOLE SHANKAR MOTOR BODY,Others,MAR,0,MP
BHOLE SHANKAR MOTOR BODY,Others,APR,0,MP
BHOLE SHANKAR MOTOR BODY,Others,MAY,0,MP
BHOLE SHANKAR MOTOR BODY,Others,JUN,0,MP
BHOLE SHANKAR MOTOR BODY,Others,JUL,0,MP
BHOLE SHANKAR MOTOR BODY,Others,AUG,0,MP
BHOLE SHANKAR MOTOR BODY,Others,SEP,1,MP
BHOLE SHANKAR MOTOR BODY,Others,OCT,0,MP
BHOLE SHANKAR MOTOR BODY,Others,NOV,2,MP
BHOLE SHANKAR MOTOR BODY,Others,DEC,0,MP
BOSS ENTERPRISES,Others,JAN,0,MP
BOSS ENTERPRISES,Others,FEB,0,MP
BOSS ENTERPRISES,Others,MAR,0,MP
BOSS ENTERPRISES,Others,APR,0,MP
BOSS ENTERPRISES,Others,MAY,0,MP
BOSS ENTERPRISES,Others,JUN,0,MP
BOSS ENTERPRISES,Others,JUL,0,MP
BOSS ENTERPRISES,Others,AUG,0,MP
BOSS ENTERPRISES,Others,SEP,0,MP
BOSS ENTERPRISES,Others,OCT,0,MP
BOSS ENTERPRISES,Others,NOV,0,MP
BOSS ENTERPRISES,Others,DEC,4,MP
BRIGHT AUTOZONE PVT LTD,Others,JAN,15,MP
BRIGHT AUTOZONE PVT LTD,Others,FEB,4,MP
BRIGHT AUTOZONE PVT LTD,Others,MAR,18,MP
BRIGHT AUTOZONE PVT LTD,Others,APR,18,MP
BRIGHT AUTOZONE PVT LTD,Others,MAY,9,MP
BRIGHT AUTOZONE PVT LTD,Others,JUN,8,MP
BRIGHT AUTOZONE PVT LTD,Others,JUL,21,MP
BRIGHT AUTOZONE PVT LTD,Others,AUG,21,MP
BRIGHT AUTOZONE PVT LTD,Others,SEP,17,MP
BRIGHT AUTOZONE PVT LTD,Others,OCT,42,MP
BRIGHT AUTOZONE PVT LTD,Others,NOV,13,MP
BRIGHT AUTOZONE PVT LTD,Others,DEC,8,MP
CARREE YUNUS VEHICLE PVT LTD,Others,JAN,1,MP
CARREE YUNUS VEHICLE PVT LTD,Others,FEB,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,MAR,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,APR,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,MAY,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,JUN,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,JUL,1,MP
CARREE YUNUS VEHICLE PVT LTD,Others,AUG,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,SEP,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,OCT,0,MP
CARREE YUNUS VEHICLE PVT LTD,Others,NOV,2,MP
CARREE YUNUS VEHICLE PVT LTD,Others,DEC,0,MP
CEEON INDIA,Others,JAN,7,MP
CEEON INDIA,Others,FEB,2,MP
CEEON INDIA,Others,MAR,7,MP
CEEON INDIA,Others,APR,4,MP
CEEON INDIA,Others,MAY,3,MP
CEEON INDIA,Others,JUN,0,MP
CEEON INDIA,Others,JUL,6,MP
CEEON INDIA,Others,AUG,1,MP
CEEON INDIA,Others,SEP,4,MP
CEEON INDIA,Others,OCT,1,MP
CEEON INDIA,Others,NOV,5,MP
CEEON INDIA,Others,DEC,1,MP
CELLETRON MOTOR WORKS,Others,JAN,0,MP
CELLETRON MOTOR WORKS,Others,FEB,0,MP
CELLETRON MOTOR WORKS,Others,MAR,0,MP
CELLETRON MOTOR WORKS,Others,APR,0,MP
CELLETRON MOTOR WORKS,Others,MAY,0,MP
CELLETRON MOTOR WORKS,Others,JUN,0,MP
CELLETRON MOTOR WORKS,Others,JUL,0,MP
CELLETRON MOTOR WORKS,Others,AUG,0,MP
CELLETRON MOTOR WORKS,Others,SEP,0,MP
CELLETRON MOTOR WORKS,Others,OCT,1,MP
CELLETRON MOTOR WORKS,Others,NOV,0,MP
CELLETRON MOTOR WORKS,Others,DEC,0,MP
CHAMPION POLY PLAST,Others,JAN,4,MP
CHAMPION POLY PLAST,Others,FEB,3,MP
CHAMPION POLY PLAST,Others,MAR,4,MP
CHAMPION POLY PLAST,Others,APR,2,MP
CHAMPION POLY PLAST,Others,MAY,7,MP
CHAMPION POLY PLAST,Others,JUN,2,MP
CHAMPION POLY PLAST,Others,JUL,1,MP
CHAMPION POLY PLAST,Others,AUG,3,MP
CHAMPION POLY PLAST,Others,SEP,5,MP
CHAMPION POLY PLAST,Others,OCT,1,MP
CHAMPION POLY PLAST,Others,NOV,12,MP
CHAMPION POLY PLAST,Others,DEC,13,MP
CHEHAK BATTERIES,Others,JAN,0,MP
CHEHAK BATTERIES,Others,FEB,1,MP
CHEHAK BATTERIES,Others,MAR,0,MP
CHEHAK BATTERIES,Others,APR,2,MP
CHEHAK BATTERIES,Others,MAY,3,MP
CHEHAK BATTERIES,Others,JUN,3,MP
CHEHAK BATTERIES,Others,JUL,2,MP
CHEHAK BATTERIES,Others,AUG,1,MP
CHEHAK BATTERIES,Others,SEP,0,MP
CHEHAK BATTERIES,Others,OCT,1,MP
CHEHAK BATTERIES,Others,NOV,1,MP
CHEHAK BATTERIES,Others,DEC,0,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,JAN,4,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,FEB,0,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,MAR,0,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,APR,4,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,MAY,3,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,JUN,0,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,JUL,0,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,AUG,0,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,SEP,0,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,OCT,2,MP
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,Others,NOV,0,MP
